id,known_nt,cell_type,dataset
10932520,gaba,VL1_vPN,fafb_catmaid
10991568,gaba,M_vPNml63,fafb_catmaid
10991572,acetylcholine,M_lvPNm39,fafb_catmaid
11052217,acetylcholine,M_lvPNm48,fafb_catmaid
11061495,gaba,AVLP447,fafb_catmaid
11117801,acetylcholine,"(M_adPNm4,M_adPNm5)b",fafb_catmaid
11149397,dopamine,PAM08,fafb_catmaid
11169413,dopamine,PAM08,fafb_catmaid
11169811,dopamine,PAM08,fafb_catmaid
11262395,dopamine,PAM01,fafb_catmaid
11322700,acetylcholine,aSP-g3B,fafb_catmaid
11519370,acetylcholine,LHAD1a2,fafb_catmaid
11519536,glutamate,CB2923,fafb_catmaid
11520049,acetylcholine,CB2960,fafb_catmaid
11522508,gaba,CB2028,fafb_catmaid
11522927,glutamate,CB1571,fafb_catmaid
11524200,acetylcholine,CB3138,fafb_catmaid
11524386,glutamate,CB1535,fafb_catmaid
11524475,glutamate,CB2799,fafb_catmaid
11531406,acetylcholine,CB3383,fafb_catmaid
11544074,acetylcholine,DL1_adPN,fafb_catmaid
11544121,acetylcholine,VM7d_adPN,fafb_catmaid
11964657,acetylcholine,VM7v_adPN,fafb_catmaid
12201990,acetylcholine,M_lPNm11A,fafb_catmaid
12202003,acetylcholine,M_lPNm11A,fafb_catmaid
12202011,acetylcholine,D_adPN,fafb_catmaid
12202021,acetylcholine,DL2v_adPN,fafb_catmaid
12202055,acetylcholine,"(M_lPNm12,M_lPNm13)a",fafb_catmaid
12202064,acetylcholine,M_adPNm8,fafb_catmaid
12681995,acetylcholine,CB3206,fafb_catmaid
12718438,acetylcholine,DC3_adPN,fafb_catmaid
12731961,acetylcholine,M_lPNm11A,fafb_catmaid
12784997,acetylcholine,VA1v_adPN,fafb_catmaid
12798240,acetylcholine,VA1v_adPN,fafb_catmaid
12805737,gaba,VP4+_vPN,fafb_catmaid
12820972,acetylcholine,VM5d_adPN,fafb_catmaid
12995528,acetylcholine,LN60b,fafb_catmaid
13272860,gaba,DP1m_vPN,fafb_catmaid
13272939,gaba,DP1m_vPN,fafb_catmaid
13492671,acetylcholine,VP1l+_lvPN,fafb_catmaid
13931917,acetylcholine,CB3206,fafb_catmaid
14003783,acetylcholine,VP5+Z_adPN,fafb_catmaid
14593659,acetylcholine,VM4_lvPN,fafb_catmaid
203840,gaba,APL,fafb_catmaid
905634,gaba,CT1,fafb_catmaid
2120177,gaba,MBON11,fafb_catmaid
2333007,gaba,MBON11,fafb_catmaid
3037426,gaba,MBON09,fafb_catmaid
4394903,gaba,MBON09,fafb_catmaid
5255752,gaba,MBON09,fafb_catmaid
11465884,gaba,Mi4,fafb_catmaid
11467499,gaba,Mi4,fafb_catmaid
11473653,gaba,Mi4,fafb_catmaid
11481478,gaba,Mi4,fafb_catmaid
12385371,gaba,Mi4,fafb_catmaid
12526870,gaba,LAL138,fafb_catmaid
13977652,gaba,Mi9,fafb_catmaid
14077331,gaba,LAL138,fafb_catmaid
14536693,gaba,Mi4,fafb_catmaid
14536704,gaba,Mi4,fafb_catmaid
14579917,gaba,Tm2,fafb_catmaid
27884,acetylcholine,V_ilPN,fafb_catmaid
57499,acetylcholine,VL1_ilPN,fafb_catmaid
73937,acetylcholine,VL1_ilPN,fafb_catmaid
192547,acetylcholine,V_ilPN,fafb_catmaid
437814,acetylcholine,EPG,fafb_catmaid
517628,acetylcholine,MBON14,fafb_catmaid
539764,acetylcholine,LC6,fafb_catmaid
543713,acetylcholine,MBON14,fafb_catmaid
676911,acetylcholine,EPG,fafb_catmaid
861090,acetylcholine,EPG,fafb_catmaid
963438,acetylcholine,PEG,fafb_catmaid
1274114,acetylcholine,EPG,fafb_catmaid
1274268,acetylcholine,EPG,fafb_catmaid
1274528,acetylcholine,EPG,fafb_catmaid
1540941,acetylcholine,MBON13,fafb_catmaid
1568214,acetylcholine,EPG,fafb_catmaid
2946182,acetylcholine,MBON15-like,fafb_catmaid
3100730,acetylcholine,MBON12,fafb_catmaid
3117027,acetylcholine,LC6,fafb_catmaid
3117105,acetylcholine,LC6,fafb_catmaid
3123624,acetylcholine,LC6,fafb_catmaid
3123735,acetylcholine,LC6,fafb_catmaid
3124354,acetylcholine,LC6,fafb_catmaid
3134863,acetylcholine,LC6,fafb_catmaid
3134883,acetylcholine,LC6,fafb_catmaid
3146029,acetylcholine,LC6,fafb_catmaid
3146045,acetylcholine,LC6,fafb_catmaid
3156632,acetylcholine,LC6,fafb_catmaid
3162746,acetylcholine,LC6,fafb_catmaid
3262993,acetylcholine,LC6,fafb_catmaid
3263692,acetylcholine,LC6,fafb_catmaid
3266730,acetylcholine,LC6,fafb_catmaid
3267027,acetylcholine,LC6,fafb_catmaid
3278824,acetylcholine,LC6,fafb_catmaid
3278852,acetylcholine,LC6,fafb_catmaid
3279578,acetylcholine,LC6,fafb_catmaid
3281665,acetylcholine,LC6,fafb_catmaid
3281672,acetylcholine,LC6,fafb_catmaid
3281819,acetylcholine,LC6,fafb_catmaid
3281836,acetylcholine,LC6,fafb_catmaid
3281843,acetylcholine,LC6,fafb_catmaid
3281862,acetylcholine,LC6,fafb_catmaid
3286685,acetylcholine,LC6,fafb_catmaid
3286884,acetylcholine,LC6,fafb_catmaid
3286896,acetylcholine,LC6,fafb_catmaid
3288702,acetylcholine,LC6,fafb_catmaid
3288722,acetylcholine,LC6,fafb_catmaid
3288771,acetylcholine,LC6,fafb_catmaid
3293968,acetylcholine,LC6,fafb_catmaid
3295252,acetylcholine,LC6,fafb_catmaid
3295771,acetylcholine,LC6,fafb_catmaid
3296807,acetylcholine,LC6,fafb_catmaid
3297266,acetylcholine,LC6,fafb_catmaid
3297443,acetylcholine,LC6,fafb_catmaid
3297579,acetylcholine,LC6,fafb_catmaid
3297605,acetylcholine,LC6,fafb_catmaid
3297637,acetylcholine,LC6,fafb_catmaid
3297737,acetylcholine,LC6,fafb_catmaid
3299073,acetylcholine,LC6,fafb_catmaid
3299079,acetylcholine,LC6,fafb_catmaid
3299136,acetylcholine,LC6,fafb_catmaid
3299153,acetylcholine,LC6,fafb_catmaid
3299161,acetylcholine,LC6,fafb_catmaid
3299167,acetylcholine,LC6,fafb_catmaid
3299328,acetylcholine,LC6,fafb_catmaid
3299403,acetylcholine,LC6,fafb_catmaid
3301787,acetylcholine,LC6,fafb_catmaid
3306595,acetylcholine,LC6,fafb_catmaid
3308694,acetylcholine,LC6,fafb_catmaid
3313419,acetylcholine,LC6,fafb_catmaid
3315681,acetylcholine,LC6,fafb_catmaid
3319475,acetylcholine,LC6,fafb_catmaid
3322741,acetylcholine,LC6,fafb_catmaid
3362091,acetylcholine,LC6,fafb_catmaid
3404718,acetylcholine,LC6,fafb_catmaid
3410665,acetylcholine,LC6,fafb_catmaid
3410854,acetylcholine,LC6,fafb_catmaid
3411049,acetylcholine,LC6,fafb_catmaid
3411072,acetylcholine,LC6,fafb_catmaid
3411154,acetylcholine,LC6,fafb_catmaid
3418941,acetylcholine,LC6,fafb_catmaid
3457743,acetylcholine,EPG,fafb_catmaid
3512247,acetylcholine,PEG,fafb_catmaid
3603646,acetylcholine,MBON19,fafb_catmaid
3603697,acetylcholine,MBON19,fafb_catmaid
3603721,acetylcholine,MBON19,fafb_catmaid
3747472,acetylcholine,MBON12,fafb_catmaid
3786105,acetylcholine,MBON12,fafb_catmaid
4017748,acetylcholine,VES002,fafb_catmaid
4040702,acetylcholine,EPG,fafb_catmaid
4087066,acetylcholine,EPG,fafb_catmaid
4190451,acetylcholine,MBON12,fafb_catmaid
4210786,acetylcholine,EPG,fafb_catmaid
4741354,acetylcholine,MBON12,fafb_catmaid
5260930,acetylcholine,LC6,fafb_catmaid
5265509,acetylcholine,LC6,fafb_catmaid
10850334,acetylcholine,Mi1,fafb_catmaid
10888497,acetylcholine,Mi1,fafb_catmaid
10918454,acetylcholine,Mi1,fafb_catmaid
10922200,acetylcholine,Mi1,fafb_catmaid
10931346,acetylcholine,Mi1,fafb_catmaid
10932668,acetylcholine,Mi1,fafb_catmaid
10934337,acetylcholine,Mi1,fafb_catmaid
10952963,acetylcholine,Mi1,fafb_catmaid
11119456,acetylcholine,Mi1,fafb_catmaid
11131687,acetylcholine,Mi1,fafb_catmaid
11170409,acetylcholine,Mi1,fafb_catmaid
11178743,acetylcholine,Mi1,fafb_catmaid
11247174,acetylcholine,Mi1,fafb_catmaid
11249203,acetylcholine,Mi1,fafb_catmaid
11458127,acetylcholine,Mi1,fafb_catmaid
11470014,acetylcholine,Mi1,fafb_catmaid
11472780,acetylcholine,Mi1,fafb_catmaid
12656599,acetylcholine,R8,fafb_catmaid
12656599,acetylcholine,Mi1,fafb_catmaid
12657733,acetylcholine,Mi1,fafb_catmaid
12667794,acetylcholine,Mi1,fafb_catmaid
12674021,acetylcholine,Mi1,fafb_catmaid
12676556,acetylcholine,Mi1,fafb_catmaid
12676763,acetylcholine,Mi1,fafb_catmaid
12678946,acetylcholine,Mi1,fafb_catmaid
12761684,acetylcholine,Mi1,fafb_catmaid
12791002,acetylcholine,Mi1,fafb_catmaid
12799952,acetylcholine,Mi1,fafb_catmaid
12801854,acetylcholine,Mi1,fafb_catmaid
12803535,acetylcholine,Mi1,fafb_catmaid
12814941,acetylcholine,Mi1,fafb_catmaid
12816235,acetylcholine,Mi1,fafb_catmaid
12817305,acetylcholine,Mi1,fafb_catmaid
12817676,acetylcholine,Mi1,fafb_catmaid
12823145,acetylcholine,Mi1,fafb_catmaid
12825136,acetylcholine,Mi1,fafb_catmaid
12826774,acetylcholine,Mi1,fafb_catmaid
12827855,acetylcholine,Mi1,fafb_catmaid
12843385,acetylcholine,Mi1,fafb_catmaid
12847193,acetylcholine,Mi1,fafb_catmaid
12848678,acetylcholine,Mi1,fafb_catmaid
12862068,acetylcholine,Mi1,fafb_catmaid
12868529,acetylcholine,Mi1,fafb_catmaid
12869641,acetylcholine,Mi1,fafb_catmaid
12870628,acetylcholine,Mi1,fafb_catmaid
12871841,acetylcholine,Mi1,fafb_catmaid
12878060,acetylcholine,Mi1,fafb_catmaid
12878414,acetylcholine,Mi1,fafb_catmaid
12879025,acetylcholine,Mi1,fafb_catmaid
12879909,acetylcholine,Mi1,fafb_catmaid
12880437,acetylcholine,Mi1,fafb_catmaid
12880771,acetylcholine,Mi1,fafb_catmaid
12883278,acetylcholine,Mi1,fafb_catmaid
12884506,acetylcholine,Mi1,fafb_catmaid
12885687,acetylcholine,Mi1,fafb_catmaid
12888001,acetylcholine,Mi1,fafb_catmaid
12888268,acetylcholine,Mi1,fafb_catmaid
12895601,acetylcholine,Mi1,fafb_catmaid
12896680,acetylcholine,Mi1,fafb_catmaid
12897219,acetylcholine,Mi1,fafb_catmaid
12897448,acetylcholine,Mi1,fafb_catmaid
12897917,acetylcholine,Mi1,fafb_catmaid
12904928,acetylcholine,Mi1,fafb_catmaid
12906328,acetylcholine,Mi1,fafb_catmaid
12907733,acetylcholine,Mi1,fafb_catmaid
12917646,acetylcholine,Mi1,fafb_catmaid
12922030,acetylcholine,Mi1,fafb_catmaid
12922161,acetylcholine,Mi1,fafb_catmaid
12922275,acetylcholine,Mi1,fafb_catmaid
12922392,acetylcholine,Mi1,fafb_catmaid
12922500,acetylcholine,Mi1,fafb_catmaid
12922719,acetylcholine,Mi1,fafb_catmaid
12923539,acetylcholine,Mi1,fafb_catmaid
12925606,acetylcholine,Mi1,fafb_catmaid
12925820,acetylcholine,Mi1,fafb_catmaid
12925883,acetylcholine,Mi1,fafb_catmaid
12940056,acetylcholine,Mi1,fafb_catmaid
12941924,acetylcholine,Mi1,fafb_catmaid
12943305,acetylcholine,Mi1,fafb_catmaid
12952231,acetylcholine,Mi1,fafb_catmaid
12968973,acetylcholine,Mi1,fafb_catmaid
12976452,acetylcholine,Mi1,fafb_catmaid
13039514,acetylcholine,Mi1,fafb_catmaid
13046673,acetylcholine,Mi1,fafb_catmaid
13048185,acetylcholine,Mi1,fafb_catmaid
13059438,acetylcholine,Mi1,fafb_catmaid
13059921,acetylcholine,Mi1,fafb_catmaid
13060709,acetylcholine,Mi1,fafb_catmaid
13061357,acetylcholine,Mi1,fafb_catmaid
13061844,acetylcholine,Mi1,fafb_catmaid
13062935,acetylcholine,Mi1,fafb_catmaid
13072342,acetylcholine,Mi1,fafb_catmaid
13073675,acetylcholine,Mi1,fafb_catmaid
13104377,acetylcholine,Mi1,fafb_catmaid
13106120,acetylcholine,Mi1,fafb_catmaid
13107902,acetylcholine,Mi1,fafb_catmaid
13123482,acetylcholine,Mi1,fafb_catmaid
13125798,acetylcholine,Mi1,fafb_catmaid
13128490,acetylcholine,Mi1,fafb_catmaid
13139533,acetylcholine,Mi1,fafb_catmaid
13142115,acetylcholine,Mi1,fafb_catmaid
13142969,acetylcholine,Mi1,fafb_catmaid
13144347,acetylcholine,Mi1,fafb_catmaid
13230086,acetylcholine,Mi1,fafb_catmaid
13264428,acetylcholine,Mi1,fafb_catmaid
13552875,acetylcholine,Mi1,fafb_catmaid
13709530,acetylcholine,Mi1,fafb_catmaid
13752229,acetylcholine,Mi1,fafb_catmaid
13754192,acetylcholine,Mi1,fafb_catmaid
13762839,acetylcholine,Mi1,fafb_catmaid
13780562,acetylcholine,Mi1,fafb_catmaid
13942736,acetylcholine,Mi1,fafb_catmaid
14342866,acetylcholine,Mi1,fafb_catmaid
14346135,acetylcholine,Mi1,fafb_catmaid
14347996,acetylcholine,Tm3,fafb_catmaid
14356435,acetylcholine,Tm3,fafb_catmaid
14356907,acetylcholine,Mi1,fafb_catmaid
14358286,acetylcholine,Mi1,fafb_catmaid
14359934,acetylcholine,Tm3,fafb_catmaid
14541167,acetylcholine,Mi1,fafb_catmaid
14568476,acetylcholine,Tm3,fafb_catmaid
14574521,acetylcholine,Tm3,fafb_catmaid
14634693,acetylcholine,Tm3,fafb_catmaid
14636319,acetylcholine,Tm3,fafb_catmaid
546632,glutamate,MBON07,fafb_catmaid
632638,glutamate,Delta7,fafb_catmaid
676155,glutamate,Delta7,fafb_catmaid
803916,glutamate,Delta7,fafb_catmaid
870683,glutamate,MBON05,fafb_catmaid
1360012,glutamate,MBON02,fafb_catmaid
1567421,glutamate,MBON02,fafb_catmaid
2109445,glutamate,MBON01,fafb_catmaid
2699293,glutamate,MBON01,fafb_catmaid
3017999,glutamate,Delta7,fafb_catmaid
3149978,glutamate,PVLP008,fafb_catmaid
3262999,glutamate,PVLP008,fafb_catmaid
3582489,glutamate,PVLP008,fafb_catmaid
3593647,glutamate,PVLP008,fafb_catmaid
4291899,glutamate,MBON03,fafb_catmaid
5256152,glutamate,MBON03,fafb_catmaid
6102788,glutamate,Delta7,fafb_catmaid
6254861,glutamate,Delta7,fafb_catmaid
6454109,glutamate,Delta7,fafb_catmaid
10422284,glutamate,Mi9,fafb_catmaid
11447430,glutamate,Mi9,fafb_catmaid
11453111,glutamate,Mi4,fafb_catmaid
11467628,glutamate,Mi9,fafb_catmaid
11905412,glutamate,Mi9,fafb_catmaid
14344805,glutamate,Mi4,fafb_catmaid
14356843,glutamate,Mi9,fafb_catmaid
14357835,glutamate,Mi9,fafb_catmaid
14359104,glutamate,Mi4,fafb_catmaid
14627548,glutamate,Mi4,fafb_catmaid
14655704,glutamate,Mi9,fafb_catmaid
14660162,glutamate,Mi9,fafb_catmaid
57479,octopamine,OA-VUMa2,fafb_catmaid
70940,octopamine,MTe35,fafb_catmaid
1191261,octopamine,OA-VPM3,fafb_catmaid
6520436,octopamine,OA-VUMa7,fafb_catmaid
1150965,serotonin,DPM,fafb_catmaid
2930844,serotonin,DNg30,fafb_catmaid
3721315,serotonin,CSD,fafb_catmaid
6188397,serotonin,DNg30,fafb_catmaid
6645033,serotonin,CSD,fafb_catmaid
1159799,dopamine,PPL101,fafb_catmaid
1866895,dopamine,PPL201,fafb_catmaid
2829904,dopamine,PAM06,fafb_catmaid
2927687,dopamine,PAM10,fafb_catmaid
2998064,dopamine,PAM06,fafb_catmaid
3009846,dopamine,PAM05,fafb_catmaid
3062303,dopamine,PAM07,fafb_catmaid
3066600,dopamine,PAM07,fafb_catmaid
3134190,dopamine,PAM01,fafb_catmaid
3143746,dopamine,PAM01,fafb_catmaid
3643424,dopamine,PAM01,fafb_catmaid
4426151,dopamine,PAM06,fafb_catmaid
5131504,dopamine,PAM08,fafb_catmaid
5234721,dopamine,PAM01,fafb_catmaid
5235322,dopamine,PPM1201,fafb_catmaid
5470844,dopamine,PAM01,fafb_catmaid
5631471,dopamine,PAM01,fafb_catmaid
5650098,dopamine,PAM01,fafb_catmaid
5652208,dopamine,PAM01,fafb_catmaid
5709856,dopamine,PAM04,fafb_catmaid
5716569,dopamine,PAM08,fafb_catmaid
5720368,dopamine,PAM05,fafb_catmaid
5737973,dopamine,PAM04,fafb_catmaid
5737998,dopamine,PAM01,fafb_catmaid
5738016,dopamine,KCapbp-ap2,fafb_catmaid
5738037,dopamine,PAM01,fafb_catmaid
5886218,dopamine,KCapbp-ap1,fafb_catmaid
5914197,dopamine,PAM01,fafb_catmaid
5952626,dopamine,PAM01,fafb_catmaid
5974177,dopamine,PAM04,fafb_catmaid
5999620,dopamine,PAM01,fafb_catmaid
5999639,dopamine,KCapbp-ap2,fafb_catmaid
6013565,dopamine,PAM01,fafb_catmaid
6013704,dopamine,PAM01,fafb_catmaid
6019056,dopamine,PAM01,fafb_catmaid
6081123,dopamine,PAM08,fafb_catmaid
6100678,dopamine,PAM01,fafb_catmaid
6100995,dopamine,PAM05,fafb_catmaid
6109747,dopamine,PAM01,fafb_catmaid
6110001,dopamine,CRE106,fafb_catmaid
6116676,dopamine,PAM06,fafb_catmaid
6127943,dopamine,PAM08,fafb_catmaid
6216627,dopamine,PPL204,fafb_catmaid
6893931,dopamine,PPL102,fafb_catmaid
6969526,dopamine,DPM,fafb_catmaid
7037665,dopamine,PAM01,fafb_catmaid
8317886,dopamine,PAM02,fafb_catmaid
8454478,dopamine,cL16,fafb_catmaid
11149656,dopamine,PAM01,fafb_catmaid
11150632,dopamine,CB2730,fafb_catmaid
11175371,dopamine,PAM01,fafb_catmaid
11266651,dopamine,PAM01,fafb_catmaid
11267636,dopamine,PAM08,fafb_catmaid
11274761,dopamine,PAM01,fafb_catmaid
720575940636873791,acetylcholine,VA6_adPN,fafb_flywire_630
720575940605676204,acetylcholine,DM4_adPN,fafb_flywire_630
720575940626410012,acetylcholine,DM1_lPN,fafb_flywire_630
720575940617917760,acetylcholine,VM3_adPN,fafb_flywire_630
720575940616566133,acetylcholine,VM3_adPN,fafb_flywire_630
720575940617513867,acetylcholine,DC1_adPN,fafb_flywire_630
720575940629009513,acetylcholine,VA3_adPN,fafb_flywire_630
720575940637594334,acetylcholine,VA6_adPN,fafb_flywire_630
720575940625507496,acetylcholine,DC2_adPN,fafb_flywire_630
720575940618295454,acetylcholine,VL2a_adPN,fafb_flywire_630
720575940631997215,acetylcholine,VC1_lPN,fafb_flywire_630
720575940608845525,acetylcholine,VC5_lvPN,fafb_flywire_630
720575940620467438,acetylcholine,DL2v_adPN,fafb_flywire_630
720575940629926159,acetylcholine,DM5_lPN,fafb_flywire_630
720575940624515571,acetylcholine,VC5_lvPN,fafb_flywire_630
720575940619838912,acetylcholine,VA5_lPN,fafb_flywire_630
720575940628467611,acetylcholine,VL2p_adPN,fafb_flywire_630
720575940615394719,acetylcholine,VC3_adPN,fafb_flywire_630
720575940619633787,acetylcholine,VA2_adPN,fafb_flywire_630
720575940610505170,acetylcholine,VM5v_adPN,fafb_flywire_630
720575940631410316,acetylcholine,VA4_lPN,fafb_flywire_630
720575940640971995,acetylcholine,VM4_adPN,fafb_flywire_630
720575940627708688,acetylcholine,DL4_adPN,fafb_flywire_630
720575940618936385,acetylcholine,VM7v_adPN,fafb_flywire_630
720575940627844734,acetylcholine,D_adPN,fafb_flywire_630
720575940623444715,acetylcholine,VM1_lPN,fafb_flywire_630
720575940624677965,acetylcholine,VM3_adPN,fafb_flywire_630
720575940637208718,acetylcholine,DA1_lPN,fafb_flywire_630
720575940644258327,acetylcholine,DM5_lPN,fafb_flywire_630
720575940614727903,acetylcholine,DM3_adPN,fafb_flywire_630
720575940620189790,acetylcholine,VM5v_adPN,fafb_flywire_630
720575940626022074,dopamine,PPL202,fafb_flywire_630
720575940620800944,acetylcholine,DL2d_adPN,fafb_flywire_630
720575940631205238,acetylcholine,DM1_lPN,fafb_flywire_630
720575940640398477,acetylcholine,VA7m_lPN,fafb_flywire_630
720575940630131663,acetylcholine,DC3_adPN,fafb_flywire_630
720575940619807397,acetylcholine,DL3_lPN,fafb_flywire_630
720575940633804212,acetylcholine,D_adPN,fafb_flywire_630
720575940627035388,acetylcholine,VM5d_adPN,fafb_flywire_630
720575940639680957,acetylcholine,VA7m_lPN,fafb_flywire_630
720575940640804853,acetylcholine,VA1d_adPN,fafb_flywire_630
720575940628954112,acetylcholine,M_lPNm11D,fafb_flywire_630
720575940613809554,acetylcholine,M_lPNm11D,fafb_flywire_630
720575940631930828,acetylcholine,DA4m_adPN,fafb_flywire_630
720575940640210933,acetylcholine,VC4_adPN,fafb_flywire_630
720575940638719104,acetylcholine,DA2_lPN,fafb_flywire_630
720575940635082871,acetylcholine,VM5d_adPN,fafb_flywire_630
720575940624057853,acetylcholine,VM6_adPN,fafb_flywire_630
720575940617207185,acetylcholine,DL5_adPN,fafb_flywire_630
720575940629614083,acetylcholine,DM4_adPN,fafb_flywire_630
720575940613167007,acetylcholine,VM7d_adPN,fafb_flywire_630
720575940603985952,acetylcholine,D_adPN,fafb_flywire_630
720575940608970197,acetylcholine,DA4l_adPN,fafb_flywire_630
720575940627480586,acetylcholine,VM3_adPN,fafb_flywire_630
720575940619902598,acetylcholine,VC3_adPN,fafb_flywire_630
720575940622811430,acetylcholine,VA1d_adPN,fafb_flywire_630
720575940631204982,acetylcholine,VC4_adPN,fafb_flywire_630
720575940628058896,acetylcholine,VM7v_adPN,fafb_flywire_630
720575940634929820,acetylcholine,VC2_lPN,fafb_flywire_630
720575940613579943,acetylcholine,DC4_adPN,fafb_flywire_630
720575940619928429,acetylcholine,VC3_adPN,fafb_flywire_630
720575940628013568,acetylcholine,"(M_adPNm4,M_adPNm5)b",fafb_flywire_630
720575940644961588,acetylcholine,VM5d_adPN,fafb_flywire_630
720575940628283560,acetylcholine,VA1v_adPN,fafb_flywire_630
720575940640697808,acetylcholine,VM2_adPN,fafb_flywire_630
720575940629097922,acetylcholine,VA1v_adPN,fafb_flywire_630
720575940622364184,acetylcholine,DA2_lPN,fafb_flywire_630
720575940625431866,acetylcholine,VM5v_adPN,fafb_flywire_630
720575940617179451,acetylcholine,VM2_adPN,fafb_flywire_630
720575940625769042,acetylcholine,VC4_adPN,fafb_flywire_630
720575940629733626,acetylcholine,VA1v_adPN,fafb_flywire_630
720575940638633535,acetylcholine,DM2_lPN,fafb_flywire_630
720575940611022515,acetylcholine,DL2v_adPN,fafb_flywire_630
720575940613751186,acetylcholine,M_lvPNm31,fafb_flywire_630
720575940628056080,acetylcholine,CB2161,fafb_flywire_630
720575940625627023,acetylcholine,VP1l+_lvPN,fafb_flywire_630
720575940618461121,acetylcholine,VM4_lvPN,fafb_flywire_630
720575940629089068,acetylcholine,M_lvPNm35,fafb_flywire_630
720575940621792438,acetylcholine,M_lvPNm43,fafb_flywire_630
720575940624200974,acetylcholine,CB3383,fafb_flywire_630
720575940635204247,acetylcholine,M_lvPNm42,fafb_flywire_630
720575940622273757,acetylcholine,M_lvPNm41,fafb_flywire_630
720575940628303607,acetylcholine,M_lvPNm45,fafb_flywire_630
720575940627114492,acetylcholine,M_lvPNm40,fafb_flywire_630
720575940620840368,acetylcholine,M_lvPNm41,fafb_flywire_630
720575940638415731,acetylcholine,M_lvPNm48,fafb_flywire_630
720575940633552028,acetylcholine,CB1321,fafb_flywire_630
720575940619430420,acetylcholine,MZ_lvPN,fafb_flywire_630
720575940607001986,acetylcholine,M_lvPNm41,fafb_flywire_630
720575940642212552,acetylcholine,M_lvPNm40,fafb_flywire_630
720575940619964788,acetylcholine,M_lvPNm43,fafb_flywire_630
720575940632128908,acetylcholine,CB3206,fafb_flywire_630
720575940623307447,acetylcholine,CB1321,fafb_flywire_630
720575940631576351,acetylcholine,M_lvPNm47,fafb_flywire_630
720575940604919473,acetylcholine,CB3383,fafb_flywire_630
720575940622223812,acetylcholine,M_lvPNm48,fafb_flywire_630
720575940607539907,acetylcholine,M_lvPNm48,fafb_flywire_630
720575940604911793,acetylcholine,CB1321,fafb_flywire_630
720575940612526819,acetylcholine,M_lvPNm45,fafb_flywire_630
720575940617839739,acetylcholine,CB3623,fafb_flywire_630
720575940639384947,acetylcholine,M_lvPNm37,fafb_flywire_630
720575940628164222,acetylcholine,CB3383,fafb_flywire_630
720575940627928911,acetylcholine,M_lvPNm45,fafb_flywire_630
720575940626247823,acetylcholine,VM4_lvPN,fafb_flywire_630
720575940610423538,acetylcholine,M_lvPNm35,fafb_flywire_630
720575940629492844,acetylcholine,VP1l+_lvPN,fafb_flywire_630
720575940618817984,acetylcholine,M_lvPNm46,fafb_flywire_630
720575940625544069,acetylcholine,M_lvPNm46,fafb_flywire_630
720575940623576141,acetylcholine,M_lvPNm37,fafb_flywire_630
720575940630432815,acetylcholine,M_lvPNm35,fafb_flywire_630
720575940626507834,acetylcholine,M_lvPNm27,fafb_flywire_630
720575940625176094,acetylcholine,VP1l+_lvPN,fafb_flywire_630
720575940620917375,acetylcholine,M_lvPNm47,fafb_flywire_630
720575940608376622,acetylcholine,M_lvPNm46,fafb_flywire_630
720575940634939327,acetylcholine,DC3_adPN,fafb_flywire_630
720575940620199962,acetylcholine,VA1v_adPN,fafb_flywire_630
720575940620551259,acetylcholine,"(M_adPNm4,M_adPNm5)c",fafb_flywire_630
720575940618491668,acetylcholine,M_adPNm6,fafb_flywire_630
720575940614316987,acetylcholine,"(M_adPNm4,M_adPNm5)d",fafb_flywire_630
720575940625413395,acetylcholine,"(M_adPNm4,M_adPNm5)a",fafb_flywire_630
720575940637919139,acetylcholine,M_adPNm7,fafb_flywire_630
720575940627949929,acetylcholine,"(M_adPNm4,M_adPNm5)b",fafb_flywire_630
720575940620437339,acetylcholine,DM6_adPN,fafb_flywire_630
720575940613345442,acetylcholine,DA1_lPN,fafb_flywire_630
720575940604431584,acetylcholine,VA3_adPN,fafb_flywire_630
720575940619385765,acetylcholine,DA1_lPN,fafb_flywire_630
720575940630928715,acetylcholine,DL2d_adPN,fafb_flywire_630
720575940620103590,acetylcholine,DL2d_adPN,fafb_flywire_630
720575940642046453,acetylcholine,DL2d_adPN,fafb_flywire_630
720575940625924618,acetylcholine,DA3_adPN,fafb_flywire_630
720575940621185050,acetylcholine,DA1_lPN,fafb_flywire_630
720575940637009636,acetylcholine,VA5_lPN,fafb_flywire_630
720575940637231593,acetylcholine,VA5_lPN,fafb_flywire_630
720575940626034819,acetylcholine,DA1_lPN,fafb_flywire_630
720575940640032896,acetylcholine,DM5_lPN,fafb_flywire_630
720575940625368976,acetylcholine,"(M_lPNm12,M_lPNm13)b",fafb_flywire_630
720575940627172100,acetylcholine,"(M_lPNm12,M_lPNm13)b",fafb_flywire_630
720575940626271996,acetylcholine,DC2_adPN,fafb_flywire_630
720575940625784153,acetylcholine,VA7l_adPN,fafb_flywire_630
720575940613419695,acetylcholine,DC3_adPN,fafb_flywire_630
720575940622734835,acetylcholine,DA2_lPN,fafb_flywire_630
720575940611849187,acetylcholine,DA2_lPN,fafb_flywire_630
720575940644238871,acetylcholine,M_lPNm11D,fafb_flywire_630
720575940625805084,acetylcholine,M_lPNm11A,fafb_flywire_630
720575940625819138,acetylcholine,M_lPNm11B,fafb_flywire_630
720575940638778165,acetylcholine,M_lPNm11D,fafb_flywire_630
